2, 11, 102.0, 10841.721, 2950.0, 4200.0, 1604.2789, 25.0, 268.0, 0, 7252.0, 268.0, 0, 1659.7938461, 0.08, 0.08447816887599421, -0.004478168875994212, -1
2, 12, 97.0, 10950.138, 3085.0, 4100.0, 1400.8617, 25.0, 341.0, 0, 7282.0, 341.0, 0, 1495.2021133, 0.08, 0.08446557437871895, -0.004465574378718945, -1
2, 13, 93.0, 11059.64, 3164.0, 4000.0, 1410.3603, 25.0, 113.0, 0, 7257.0, 113.0, 0, 1445.8763527, 0.08, 0.08378585260508432, -0.003785852605084322, -1
2, 14, 80.0, 11170.236, 3167.0, 4000.0, 1190.7639, 25.0, 205.0, 0, 7247.0, 205.0, 0, 1269.3368011, 0.08, 0.08317617673152537, -0.003176176731525371, -1
2, 15, 58.0, 11058.534, 3024.0, 4000.0, 1439.4663, 40.0, 223.0, 0, 7082.0, 223.0, 0, 1496.0820707000003, 0.08, 0.08327952396311043, -0.003279523963110431, -1
2, 16, 48.0, 10947.948, 3065.0, 4100.0, 1644.0516, 90.0, 210.0, 0, 7213.0, 210.0, 0, 1680.8155924000002, 0.08, 0.08378267535438946, -0.0037826753543894615, -1
2, 17, 21.0, 10838.469, 3415.0, 4300.0, 1777.5311, 90.0, 316.0, 0, 7736.0, 316.0, 0, 1831.3545838999999, 0.08, 0.08467175286636477, -0.004671752866364773, -1
2, 18, 0.0, 10730.084, 3678.0, 4900.0, 1854.9158, 90.0, 383.0, 0, 8578.0, 383.0, 0, 1921.9469662000001, 0.08, 0.08462183046773895, -0.004621830467738952, -1
2, 19, 0.0, 10622.783, 3773.0, 5000.0, 1994.2166, 90.0, 403.0, 0, 8773.0, 403.0, 0, 2054.7225874, 0.08, 0.08520854398391445, -0.005208543983914446, -1
2, 20, 0.0, 10516.556, 3693.0, 5000.0, 1995.4444, 90.0, 365.0, 0, 8693.0, 365.0, 0, 2044.3572956000003, 0.08, 0.08498832059095107, -0.00498832059095107, -1
2, 21, 0.0, 10621.721, 3673.0, 4800.0, 1776.2789, 70.0, 428.0, 0, 8473.0, 428.0, 0, 1859.8008461, 0.08, 0.08473560175955824, -0.004735601759558242, -1
2, 22, 0.0, 10727.938, 3419.0, 4500.0, 1163.0617, 70.0, 809.0, 0, 7919.0, 809.0, 0, 1396.8197133, 0.08, 0.08420732862873992, -0.0042073286287399175, -1
2, 23, 0.0, 10835.218, 3224.0, 4000.0, 990.7823, 100.0, 279.0, 0, 7224.0, 279.0, 0, 1101.3264187, 0.08, 0.08183830078748264, -0.0018383007874826357, -1
2, 0, 0.0, 10943.57, 3035.0, 3300.0, 813.43012, 120.0, 391.0, 0, 6335.0, 391.0, 0, 965.5623990800001, 0.08, 0.08214148130946622, -0.002141481309466217, -1
2, 1, 0.0, 11053.006, 2786.0, 3300.0, 717.99442, 80.0, 297.0, 0, 6086.0, 297.0, 0, 849.65896378, 0.08, 0.08055070893934409, -0.0005507089393440856, -1
2, 2, 0.0, 11163.536, 2171.0, 3600.0, 632.46436, 70.0, 378.0, 0, 5771.0, 378.0, 0, 786.09831924, 0.08, 0.07833796605051346, 0.0016620339494865383, -1
2, 3, 0.0, 11275.171, 1642.0, 3900.0, 611.82901, 120.0, 362.0, 0, 5542.0, 362.0, 0, 761.1055960900001, 0.08, 0.07630471159622579, 0.0036952884037742134, -1
2, 4, 0.0, 11387.923, 1400.0, 3900.0, 551.0773, 125.0, 379.0, 0, 5300.0, 379.0, 0, 708.0888037000001, 0.08, 0.07535617347686413, 0.004643826523135872, -1
2, 5, 0.0, 11481.009, 1006.0, 3700.0, 581.99127, 75.0, 1023.0, 0, 4706.0, 1023.0, 0, 894.0781184300001, 0.08, 0.07725921474226227, 0.0027407852577377295, -1
2, 6, 0.0, 11469.673, 972.0, 4200.0, 794.32699, 75.0, 850.0, 0, 5172.0, 850.0, 0, 1043.9472719100002, 0.08, 0.07655599055606994, 0.0034440094439300573, -1
2, 7, 1.0, 11354.976, 604.0, 4500.0, 1444.0237, 75.0, 1218.0, 0, 5105.0, 1218.0, 0, 1725.2983993000003, 0.08, 0.07898732541542948, 0.001012674584570522, -1
2, 8, 2.0, 11468.526, 450.0, 5600.0, 2012.474, 185.0, 875.0, 0, 6052.0, 875.0, 0, 2163.0900220000003, 0.08, 0.07798053357937162, 0.002019466420628377, -1
2, 9, 28.0, 11583.211, 419.0, 5300.0, 2182.7887, 195.0, 1189.0, 0, 5747.0, 1189.0, 0, 2401.3131943000003, 0.08, 0.08041004766234389, -0.0004100476623438848, -1
2, 10, 114.0, 11652.886, 367.0, 5000.0, 1674.1136, 120.0, 1603.0, 0, 5481.0, 1603.0, 0, 2048.9615784, 0.08, 0.08219848775023136, -0.002198487750231362, -1
